date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:58	8072/8072	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202024%2023:47:36%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-august-2024-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-august-2024-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:24:58	8460/8460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2021:08:05%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-july-2024-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-july-2024-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:24:58	8671/8671	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202024%2021:58:03%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-june-2024-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-june-2024-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:24:59	8113/8113	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2018:05:44%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-may-2024-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-may-2024-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:24:59	8939/8939	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Apr%202024%2017:45:16%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-april-2024-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-april-2024-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:24:59	12324/12324	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2000:00:38%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-march-2024-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-march-2024-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:00	8270/8270	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Feb%202024%2022:56:50%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-february-2024-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-february-2024-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:00	7542/7542	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2000:49:40%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-january-2024-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-january-2024-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:00	13947/13947	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2018:26:50%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-12-21-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-12-21-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:01	14269/14269	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2019:43:10%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-11-16-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-11-16-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:01	7672/7672	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2017:21:59%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-10-19-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-10-19-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:01	16121/16121	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Sep%202023%2016:45:44%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-09-21-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-09-21-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:02	8586/8586	---M--	200	added ('OK')	image/jpeg	etag:%22650c725c-218a%22	https://www.hearingloss.org/wp-content/uploads/e-news-08-17-23-thumbnail.jpg	D:/Sarathi/www.hearingloss.org/wp-content/uploads/e-news-08-17-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:02	10448/10448	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jul%202023%2015:56:38%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-07-20-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-07-20-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:02	14340/14340	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2000:48:05%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-06-15-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-06-15-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:02	11887/11887	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:58%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-05-18-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-05-18-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:03	8942/8942	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:50%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-05-04-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-05-04-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:03	7113/7113	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:16%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-04-20-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-04-20-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:04	8299/8299	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:47:18%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-04-06-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-04-06-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:04	16299/16299	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:40%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-03-23-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-03-23-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:04	13898/13898	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:02%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-02-23-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-02-23-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:05	14615/14615	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:40%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-02-09-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-02-09-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:05	8871/8871	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:53%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-01-12-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-01-12-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:05	16757/16757	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:54%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-12-08-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-12-08-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:06	13865/13865	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:47:03%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-thumbnail-11-22-22.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-thumbnail-11-22-22.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:06	12956/12956	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:20%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-11-10-22-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-11-10-22-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:06	14263/14263	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:25%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-10-27-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-10-27-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:07	10693/10693	---M--	200	added ('OK')	image/jpeg	etag:%2264adbfcc-29c5%22	https://www.hearingloss.org/wp-content/uploads/enews-1013-thumbnail.jpg	D:/Sarathi/www.hearingloss.org/wp-content/uploads/enews-1013-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:07	11945/11945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:44%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-0929-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-0929-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:07	8156/8156	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:21%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-09-15-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-09-15-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:08	7117/7117	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:26%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-09-01-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-09-01-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:08	11604/11604	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:57%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-august18-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-august18-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:08	12354/12354	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:26%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-august4-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-august4-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:09	6753/6753	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:47:21%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-june-23-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-june-23-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:09	7690/7690	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:57%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-july-7-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-july-7-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:10	13404/13404	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:30%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/e-news-june-9-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/e-news-june-9-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:10	10369/10369	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2020:47:16%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/5-26-thumbnail.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/5-26-thumbnail.png	(from https://www.hearingloss.org/news-media/e-news/)
13:25:11	14985/14985	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2020:46:01%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/5-12-thumbnail.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/5-12-thumbnail.png	(from https://www.hearingloss.org/news-media/e-news/)
13:25:11	8774/8774	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:26%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-04-28-2022-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-04-28-2022-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:11	11579/11579	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:33%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-archives-04142022-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-archives-04142022-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:12	13184/13184	---M--	200	added ('OK')	image/jpeg	etag:%2264adbfa9-3380%22	https://www.hearingloss.org/wp-content/uploads/enews-03-17-2022-thumbnail.jpg	D:/Sarathi/www.hearingloss.org/wp-content/uploads/enews-03-17-2022-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:12	13184/13184	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:46:33%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-03-17-2022-thumbnail.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-03-17-2022-thumbnail.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:13	12547/12547	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2020:46:34%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/thumbnail-03-03-2022.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/thumbnail-03-03-2022.png	(from https://www.hearingloss.org/news-media/e-news/)
13:25:13	15439/15439	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2020:46:27%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-02-17-2022-thumbnail.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-02-17-2022-thumbnail.png	(from https://www.hearingloss.org/news-media/e-news/)
13:25:13	15285/15285	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2020:46:28%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-02-03-2022-thumbnail.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-02-03-2022-thumbnail.png	(from https://www.hearingloss.org/news-media/e-news/)
13:25:14	12297/12297	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2020:46:33%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-01-20-2022-thumbnail.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-01-20-2022-thumbnail.png	(from https://www.hearingloss.org/news-media/e-news/)
13:25:14	12382/12382	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2020:46:26%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/enews-01-06-2022-thumbnail.png	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/enews-01-06-2022-thumbnail.png	(from https://www.hearingloss.org/news-media/e-news/)
13:25:14	19279/19279	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202023%2022:55:06%20GMT	https://150127906.v2.pressablecdn.com/wp-content/uploads/otc-survey-share-you-experience.jpg	D:/Sarathi/150127906.v2.pressablecdn.com/wp-content/uploads/otc-survey-share-you-experience.jpg	(from https://www.hearingloss.org/news-media/e-news/)
13:25:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Sep%202024%2007:55:10%20GMT	https://www.hearingloss.org/news-media/hearing-life/advertise-with-us	D:/Sarathi/www.hearingloss.org/news-media/hearing-life/advertise-with-us	(from https://www.hearingloss.org/news-media/e-news/)
13:25:20	116521/116521	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:55:10%20GMT	https://www.hearingloss.org/hearing-help/hearing-loss-basics/aural-rehabilitation/	D:/Sarathi/www.hearingloss.org/hearing-help/hearing-loss-basics/aural-rehabilitation/index.html	(from https://www.hearingloss.org/news-media/e-news/)
13:25:20	124332/124332	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:55:11%20GMT	https://www.hearingloss.org/hearing-help/hearing-loss-basics/age-related/	D:/Sarathi/www.hearingloss.org/hearing-help/hearing-loss-basics/age-related/index.html	(from https://www.hearingloss.org/news-media/e-news/)
13:25:21	132837/132837	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:55:11%20GMT	https://www.hearingloss.org/hearing-help/hearing-loss-basics/auditory-neuropathy/	D:/Sarathi/www.hearingloss.org/hearing-help/hearing-loss-basics/auditory-neuropathy/index.html	(from https://www.hearingloss.org/news-media/e-news/)
13:25:22	148260/148260	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:55:11%20GMT	https://www.hearingloss.org/hearing-help/hearing-loss-basics/balance-disorders/	D:/Sarathi/www.hearingloss.org/hearing-help/hearing-loss-basics/balance-disorders/index.html	(from https://www.hearingloss.org/news-media/e-news/)
13:25:22	130909/130909	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202024%2007:55:17%20GMT	https://www.hearingloss.org/hearing-help/hearing-loss-basics/menieres/	D:/Sarathi/www.hearingloss.org/hearing-help/hearing-loss-basics/menieres/index.html	(from https://www.hearingloss.org/news-media/e-news/)
